datasource_id,name,publisher,published,URL
CARB:2022:SOURCE,2022 SCOPING PLAN FOR ACHIEVING CARBON NEUTRALITY,CARB,2022-11-16,https://ww2.arb.ca.gov/sites/default/files/2022-11/2022-sp.pdf
